entry,lep_pt_0,lep_pt_1,lep_pt_2,lep_pt_3,lep_eta_0,lep_eta_1,lep_eta_2,lep_eta_3,lep_phi_0,lep_phi_1,lep_phi_2,lep_phi_3,lep_E_0,lep_E_1,lep_E_2,lep_E_3,lep_charge_0,lep_charge_1,lep_charge_2,lep_charge_3,lep_type_0,lep_type_1,lep_type_2,lep_type_3,lep_z0_0,lep_z0_1,lep_z0_2,lep_z0_3,lep_sigd0_0,lep_sigd0_1,lep_sigd0_2,lep_sigd0_3,lep_ptconerel_0,lep_ptconerel_1,lep_ptconerel_2,lep_ptconerel_3,lep_etconerel_0,lep_etconerel_1,lep_etconerel_2,lep_etconerel_3,min_mll,mZ1,mZ2,mllll
644,240.1248125,126.0056172,14.75123047,12.26170117,0.38855124,-0.4561344,1.1754451,-1.3802894,-1.4741396,1.0766195,-2.9585757,-2.5421956,258.4800781,139.3427969,26.17064453,25.91874219,1,-1,-1,1,11,13,11,13,0.12394142,-0.033651352,0.031297684,0.007112503,1.9986045,0.398786,0.3422106,1.0895357,0,0,0.117872946,0.14047824,0.006714458,-0.006812372,-0.004336648,-0.07000636,85.15402986,93.71268088,85.15402986,422.8997873
645,85.91600781,42.33454688,26.48982031,21.5314082,0.581434,0.109044075,-0.9380266,-0.58665425,2.0083194,0.40479788,-1.7892507,-2.2188587,100.8523984,42.58648828,39.02407422,25.34405859,1,-1,1,1,11,11,13,11,0.056192398,-0.0593071,0.061704636,-0.52820396,0.4343095,0.18228306,3.0042496,21.741316,0,0,0.31552082,0.18690662,0.010449576,-0.016517363,0.007957184,0.31674692,62.17910439,91.31979561,13.22208038,200.0839896
646,45.79549219,44.95405469,39.35983984,35.750375,1.7846545,0.96193534,0.2406069,1.1755167,0.58913445,2.2674465,-0.7069153,-2.166329,140.2573438,67.40663281,40.50478906,63.42976172,1,-1,1,-1,13,13,13,13,0.08983374,5.25137,5.2609925,0.012478352,1.001796,0.14367618,1.6284002,1.2097917,0,0.027399313,0,0.04058569,-0.012788384,-0.022000022,-0.01703655,0.051599793,61.83556926,89.38384736,83.2724002,191.8364192
647,61.25387109,60.21101172,48.06055078,37.19984766,0.3133668,0.359497,0.44333667,1.1842439,-0.28080603,-1.6074581,1.9343029,2.4319139,64.28608984,64.143875,52.86150781,66.47970313,1,-1,-1,1,11,11,11,11,-0.004388809,-0.02018547,0.010736465,0.002388001,4.760284,3.2677143,0.09621706,1.1225083,0,0,0,0,0.001320411,0.006023002,0.04721972,-0.032256655,38.22030336,97.33489986,94.25486881,217.025782
648,32.60415625,11.58929688,8.74024707,7.254034668,2.371323,1.9031317,2.0212486,1.5665092,1.6098428,-2.7932243,-2.5229123,-1.39648,176.1425313,39.72805469,33.56373438,18.13057617,1,1,-1,-1,11,13,13,13,-0.15765762,-25.547485,-25.441353,-25.992414,2.0759022,0.89848953,1.8732382,5.9043403,0,0,0,0,-0.014421538,-0.03996498,-0.030949347,-0.0737539,2.969200009,12.19383501,30.28950364,57.74295867
649,36.93107031,25.7535293,15.01977832,7.336237793,-1.1573532,-0.78867424,-0.14939007,-0.42140165,-3.01922,2.9272754,-0.49109796,0.325151,64.55215625,34.18683203,15.18769141,7.997316406,1,-1,1,1,11,11,11,11,-0.031455994,0.04505968,-0.057804585,0.40760803,1.9086415,1.459699,8.068377,0.23475176,0,0,0.7501065,0.18294036,-0.055891193,0.09404551,0.067857035,-0.068327144,15.4127007,41.00423106,35.01609503,81.1167026
650,69.3094375,59.6333125,41.04250781,24.09019531,-0.79940605,0.27356145,1.0656334,-1.6466546,0.18949433,2.7652757,-1.4584718,-3.1253858,92.66032031,61.87861719,66.63634375,64.830125,-1,1,-1,1,11,11,11,11,-0.042217255,0.07476425,-0.02897644,-0.2950096,1.0968785,1.7298344,0.94440204,0.52731645,0,0,0,0.055910584,0.006299835,-0.003547751,0.06616523,-0.013628196,88.88574359,143.0980522,123.0821927,280.9606245
651,68.41299219,31.54568359,17.32443945,17.09109375,0.16781412,0.5275282,0.23471558,-0.5962979,3.071387,0.75371003,-1.6414304,-0.04966448,69.37864063,36.03794141,17.80416211,20.2210293,1,-1,1,-1,13,13,13,13,0.06576681,0.013344765,0.096925735,-0.017701149,1.6405534,0.025254162,14.277575,4.1629887,0.015637342,0,0,0.23515646,-0.015150471,-0.008539529,-0.05982814,0.03099649,28.65603069,86.78054237,28.65603069,138.3760368
652,122.6511563,76.09885156,12.00227637,7.707493164,-0.2676617,0.61638016,-0.89626104,2.4575806,-0.14668629,-2.098081,2.2172673,0.80354357,127.0709844,91.01827344,17.15435352,45.32841797,-1,1,-1,-1,11,11,11,11,-0.028057098,0.031196594,0.0693512,28.307743,0.5883266,2.5243855,0.30692616,0.629696,0,0,0.5573407,0,-0.003658934,-0.014922615,0.022787567,0.18123384,70.21424864,182.7122605,51.19723009,254.9895853
653,52.09848438,34.99391016,25.55514844,23.31651758,0.6888357,0.12890217,-0.045931548,0.047100026,-0.9071013,2.8765886,0.8477019,2.0938148,64.95524219,35.28503906,25.58232813,23.342625,-1,1,1,-1,11,11,13,13,0.025463104,-0.061576843,86.80661,2.9039764,2.3254123,3.1771646,33.05078,85.27916,0,0.032141685,0.2329234,0,-0.014551761,0.019951522,0.20621057,0.027352449,28.57888224,84.57555317,28.57888224,142.5186779
654,37.43608203,35.67960938,23.51745703,13.95862402,-1.6275923,-0.27703017,-0.9206997,-0.753819,-1.064639,1.6237841,1.3995775,-1.9716094,98.98105469,37.05751563,34.20967969,18.11627344,1,-1,1,-1,11,11,13,13,0.030647278,0.045093536,0.03211975,-0.01133728,0.35794854,1.2208278,0.31596997,0.48332596,0,0,0,0.18487857,-0.003207782,0.04466339,-0.026346013,0.097131304,36.12574624,88.89948373,36.12574624,126.6272264
655,121.5866172,72.63732031,54.23460938,30.50403711,-1.6001166,-0.93236077,-1.991623,-2.0885158,1.8485525,-1.1864187,-0.60822874,-2.76871,313.418875,106.5634141,202.4005938,125.0177109,-1,-1,1,1,13,11,11,13,-0.1714859,0.020458221,-0.2314949,0.06625748,2.5847967,1.9693252,0.1736407,1.8298105,0,0.01578291,0,0,-0.000430883,-0.008622264,0.001639614,-0.014310214,78.29415499,94.99893163,78.29415499,303.0649763
656,97.23042188,94.37291406,28.57770313,17.22903711,0.15971778,0.41046,0.95927936,1.0414909,1.1210059,-2.3149397,1.9554986,-1.707011,98.47322656,102.4350078,42.76630469,27.44901172,-1,1,-1,1,11,11,11,11,-0.040641785,-0.12320709,0.040786743,-0.048877716,2.314906,1.6517811,1.4998146,0.11131896,0.019291615,0.011476688,0,0,-0.000968206,8.22E-05,0.019749941,-0.008433595,42.92065511,191.0348045,42.92065511,244.4319186
657,103.3870625,64.54236328,21.67727734,12.16251855,0.93300843,2.2278945,0.923394,-0.20183578,-0.98188674,2.9738748,2.2209325,1.7815386,151.747125,302.9638438,31.59470313,12.41154688,-1,-1,1,1,13,13,13,13,0.014125824,-0.2103424,-0.015003204,0.031871796,1.7826335,2.3568838,0.24472791,0.30616635,0,0,0,0,-0.007069695,-0.002077278,0.004065359,-0.018282682,59.11691881,94.63871936,91.67117029,251.5508252
658,67.36103125,26.83783008,9.432597656,7.08627002,1.3253679,1.0645442,1.8321751,1.9340767,-1.9759468,2.3010259,-1.6319888,-1.9472597,135.7080625,43.53635547,30.21999219,25.0225918,1,-1,1,-1,11,11,13,13,0.04434204,0.037374496,-0.09849167,0.059602737,2.6756217,2.5856416,0.9238664,0.99843436,0,0,0,0,0.007559096,0.02168896,0.1977922,-0.09123003,2.707197611,72.55597727,2.707197611,86.12942966
659,66.81729688,57.64495313,12.35412207,9.176538086,-0.43419117,-1.9762362,1.1251768,0.59760314,2.9047647,-0.32945943,0.67172617,-2.322033,73.21513281,211.9640625,21.0350957,10.86449512,1,-1,1,1,11,11,11,11,-0.03246689,0.009563446,0.19975281,0.021526337,4.7516866,5.4215574,3.5058894,1.2776153,0,0.028251728,0,0,-0.002759255,-0.006213511,0.13785416,0.23535267,86.09066894,162.7810076,21.98390434,236.5107463
660,272.5257188,20.36910156,9.854384766,9.8095625,-0.93400776,-0.33647177,-0.6725761,-0.81908184,-0.76877254,1.6292037,-0.6076039,-1.911591,400.2943438,21.53304688,12.16854004,13.28829004,1,-1,1,1,13,11,11,11,0.0465374,-0.12747574,-0.02532196,0.008714676,6.827273,1.2593335,1.1285201,5.6039143,0,0,0,0.22454523,-0.002161321,0.042150944,0.2028705,0.056488,25.93023161,28.55302076,15.94360491,162.3720574
661,54.20165625,48.32016406,47.47925781,34.85282031,0.81870824,0.09812083,0.323054,1.6107359,0.90317017,2.709413,0.23176846,-2.0474625,73.4045625,48.55307031,49.97855078,90.72603906,1,-1,1,-1,13,13,13,13,0.01463604,0.005734921,0.015221119,0.059025764,2.3430355,2.5637622,2.6869903,0.31769684,0,0,0,0,0.054182492,0.003062744,-0.017378675,0.028022982,88.76840639,93.46646817,91.2068829,207.7718518
662,82.16863281,38.14703516,15.43510059,7.797479004,0.16372015,-1.2259761,-0.14312333,-1.5956041,-0.00327548,-2.5114005,2.3124738,2.034824,83.27232813,70.59035938,15.59345898,20.01649023,1,-1,1,1,11,11,11,11,0.12506866,-0.001010895,-0.48353958,-0.19588089,0.342143,0.7204258,6.32233,0.86352503,0.01341235,0.070401125,0,2.8359787,-0.007725311,0.029190188,0.7087953,0.556607,27.09987633,135.6993574,17.63608702,173.3567689
663,31.46275586,9.275328125,8.166410645,7.199123535,-2.211694,-0.6452977,-0.35405067,0.07306424,-0.43781266,2.8709998,3.1191313,3.0445974,145.3687344,11.27444336,8.684259766,7.219121094,1,-1,-1,1,11,11,13,13,0.17729568,0.04541397,-0.012432098,-0.016277313,1.0531075,1.6038979,2.1106179,0.48001564,0.050112892,0,0,0,0.023816431,0.26483887,0.091802396,0.04973224,3.355681049,45.10111558,3.355681049,83.22754941
664,96.66065625,68.16759375,38.18612109,24.52005078,0.075532585,-0.18826444,0.743301,1.6779684,2.1557157,-0.68654335,-2.6802514,0.015106943,96.93652344,69.37921875,49.22968359,67.9379375,-1,1,1,-1,11,11,11,11,0.1806407,0.20287824,0.22566128,0.1918633,0.99287444,2.2748823,2.0009894,0.18674904,0,0,0.042843595,0,-0.005585676,0.007275421,0.037256442,-0.06631528,66.64245908,161.9620413,66.64245908,268.207291
665,44.43614453,38.95177734,29.62834766,22.69791211,-2.1205657,-2.3556027,-0.54286176,-0.23930691,1.5254763,-2.9194264,0.6645756,-2.1686947,187.8719375,207.2102188,34.10250391,23.3511875,1,1,-1,-1,13,13,13,13,0.13565338,0.0696677,0.024691224,-0.090294,0.9225827,0.8379111,5.304388,0.030670596,0.023029279,0,0,0.07090732,0.03006524,-0.00660346,-0.008935697,0.08827033,70.23498381,96.6729296,92.136116,189.9518251
666,217.1869063,44.82926172,34.84398828,11.44427832,-0.08540352,-2.038106,-1.354594,-0.29240462,-2.4625273,0.8043843,-2.4920652,-0.17773959,217.9794688,174.9760781,72.00935156,11.93701953,-1,1,-1,1,13,13,13,11,-69.64604,-0.09727669,-0.035081863,0.32779884,21.961405,0.5635367,0.6811263,0.24606419,0.004855647,0.024792023,0,0.41060516,0.015536194,-0.011884052,-0.028478894,-0.010592937,83.48302764,298.8650124,42.79263565,350.4818005
667,61.53294141,44.91189844,11.92393848,9.002380859,1.0479381,-0.6069589,1.7624054,0.7223546,0.56080043,1.0755006,-2.8778973,-1.9595944,98.52732031,53.44186719,35.76028906,11.45549414,1,-1,-1,1,11,13,11,13,-0.003252029,-0.06197548,-1.6067686,0.085474014,2.1517544,5.680902,6.41223,3.7208512,0,0,0.25032896,0.16093297,-0.017476697,0.012634327,0.087843046,-0.108546704,49.38429242,57.10788121,49.38429242,157.0651625
668,227.0423281,42.518125,10.61999707,7.177819824,0.081766926,1.2108356,-0.22555271,0.9377369,-2.1816247,0.09117906,0.19961697,-2.7035751,227.8017656,77.68563281,10.89128516,10.57187891,1,-1,1,-1,13,11,11,11,89.228935,0.1710167,0.15373993,-21.465405,24.24345,3.6026807,0.9982645,2.3664336,0.005017364,0,0,0,0.00057833,-0.01308404,0.000444258,0.58989745,20.39430851,33.2947768,41.26428202,241.7131015
669,80.98949219,48.00127734,47.98646875,39.32678516,1.042132,0.6219187,2.314018,0.951943,-0.79869896,1.9294238,1.6536329,-2.6089938,129.0955234,57.58740625,245.0632656,58.53258984,1,1,-1,-1,11,11,11,11,-0.005368233,0.027691841,0.099728584,0.050614357,0.79186255,0.5519068,0.45329252,1.7534142,0.02151429,0,0,0,-0.010490983,-0.00966136,0.009663568,0.041790053,68.09160436,144.750767,68.09160436,259.0007106
670,39.26295313,22.47870508,18.47053516,17.22631836,0.28070852,2.1319733,1.2138482,1.0772237,-2.5225933,0.3490999,-1.6975529,2.560608,40.82004297,96.09748438,33.83325781,28.22599609,-1,1,-1,1,11,11,13,13,-0.015352249,0.09937668,0.075899124,0.006401062,0.576868,1.6905553,1.5159973,0.15784569,0,0,0,0,-0.000126691,0.035175715,-0.030797094,0.028658615,30.35731502,86.37136135,30.35731502,118.8994753
671,56.17846875,19.9127168,15.29805176,9.309026367,0.38974786,-1.1322647,-1.2194152,-0.7879328,-0.3633159,1.0268079,-0.40000924,2.8395724,60.49960547,34.10030469,28.15308398,12.35180859,1,-1,-1,1,11,11,11,13,0.047252655,0.03497696,-22.07054,-22.614426,0.4837486,0.775225,0.2636302,29.079933,0,0.08328026,0,0,0.000688133,0.063555464,-0.043111414,0.45744434,52.44206911,70.4786544,24.39748765,110.5516869
672,82.40928906,73.19204688,24.54720508,14.35167383,1.2194165,1.1030531,0.18694425,0.5348315,-2.2279546,2.7426417,0.05858186,-0.46033007,151.6584375,122.4213281,24.97739453,16.45402148,-1,1,-1,1,13,11,11,13,0.000648499,0.021461487,0.028175354,-0.4994049,3.4023843,0.6405157,13.556047,12.311414,0,0,0.09556873,0.9232142,-0.006025999,0.04860202,0.028884685,0.344179,58.3472416,91.83331458,58.3472416,186.1187506
673,66.9260625,35.07566797,22.27648242,8.002004395,2.1640253,2.1094341,-0.048263602,2.2426083,2.7510848,-1.1007428,2.8923748,0.82812786,295.1765313,146.7019531,22.30268359,38.10572656,-1,1,1,1,13,13,13,11,0.17063046,-0.24509811,14.301062,37.780388,0.9067938,0.56283784,98.63285,0.47719452,0,0,0,0,-0.001597026,-0.006835768,-0.018928338,-0.07554656,90.89425756,104.0810201,27.62416066,176.4368477
674,85.49214063,13.92664063,12.32338672,11.54906934,-0.83740777,1.784381,2.1038182,-1.6736432,-2.6696827,-0.16882534,-0.13326363,0.5058341,117.2610703,42.64193359,51.26169531,31.87034375,-1,1,-1,1,11,11,13,11,-0.002522945,0.045691967,-0.619782,-0.2588563,2.256167,0.19072616,10.966728,2.755923,0,0.3105418,0.9303246,0.29692933,-0.005343889,0.27093995,0.1511916,0.09254132,68.4098733,135.5682154,77.42774023,235.9546959
675,71.74764844,51.36847656,26.98134766,21.68375586,0.16227205,0.5712986,0.43629646,-1.3107386,-1.1568623,2.3033924,2.1378903,0.4333475,72.69435938,59.98184766,29.59035547,43.13476563,-1,1,1,-1,11,11,11,11,0.007953644,0.12215042,0.09486008,-0.049217224,0.250838,1.03306,2.7057314,0.39410955,0,0.51211315,1.8247366,0,0.080656156,0.031858463,-0.04875227,0.02895616,60.12324995,122.459878,60.12324995,204.6056727
676,50.88658203,22.60469727,11.61888965,8.860375977,-2.2890337,-1.6650946,-1.1777592,-2.1864004,1.0710891,-0.13662669,-2.980138,-3.044688,253.5872969,61.88435938,20.65318359,39.94017969,1,-1,1,-1,13,13,13,13,0.38648987,0.09799576,-0.008979797,-0.020763397,0.5566226,1.4112651,2.1127615,0.9539892,0,0,0,0.16808878,-0.00425947,0.002872824,-0.05626208,0.029968822,10.69574507,44.1144582,10.69574507,90.15489565
677,50.12827344,41.98,12.6244668,10.68605762,1.6286347,1.9865049,-0.4186603,-0.22611925,-0.28051302,-3.0599809,-0.22254005,-0.37491873,132.6672344,155.896625,13.74710742,10.96041211,-1,1,-1,1,13,13,11,11,-0.06300461,-0.21781456,-11.173375,-11.176528,0.16777694,0.005875702,0.3663815,0.7022633,0,0.07610415,0,0,0.039683178,-0.013842002,0.2688256,0.1419153,2.853601523,91.74441249,2.853601523,162.7022154
678,45.88076953,28.42041016,9.052683594,7.076825195,1.1669462,2.3562346,2.2712038,1.1804569,3.0424588,-0.775585,1.2390804,1.2446454,80.83015625,151.2807813,44.33210938,12.60736328,-1,1,-1,1,13,13,11,11,-0.008277893,0.010299683,0.11401749,0.649807,0.6003402,3.409742,3.0845423,13.439906,0,0,0.5406085,0,0.007894636,-0.010240039,0.3294777,0.097241394,9.16971477,81.93776605,9.16971477,103.9313573
679,36.52799219,28.16752734,12.05766211,7.942020508,0.49468565,0.033638097,-0.96023107,-0.25988165,1.2638355,3.0988321,-1.9503618,1.4566879,41.08933594,28.18366211,18.05728711,8.211729492,-1,-1,1,1,11,13,13,11,0.24351525,-38.900597,0.16329312,0.043940067,3.7193427,185.0788,0.98498815,1.2499402,0,0,0.7228213,0,-0.015935618,-0.008184373,0.15145001,0.12592879,13.56178508,28.6157118,13.56178508,87.25183447
680,130.2124531,37.67670313,33.22410156,31.55955078,0.02227808,0.27864096,-1.2283429,-0.000565215,-1.5333884,1.0417051,-1.9233997,1.6807784,130.2448125,39.14895703,61.60326172,31.55973242,-1,-1,1,-1,13,13,13,13,65.078415,0.009132385,-0.035751343,68.40571,951.222,1.0841068,0.069305375,259.52707,0,0,0,0,0.010396693,-0.014190037,-0.010038842,-0.03413155,75.91582689,91.60487796,128.1341795,240.6167005
681,137.8166094,86.51847656,55.69959766,12.95653223,1.07738,1.8275739,0.7147418,-0.63415736,0.29931238,-3.0012684,-2.488069,1.2902701,225.8442969,275.9759375,70.54291406,15.65064844,-1,-1,1,1,13,11,11,13,-0.03153801,-0.12976265,0.02101469,-0.008646488,0.10914434,0.64808154,0.43475613,3.3402815,0,0.0327949,0,0,-0.006283111,-0.003241624,0.030506877,-0.037582,88.60779288,90.85062759,88.60779288,345.8137304
682,66.17164844,25.25467383,11.99938086,11.34752148,1.6445082,0.83513415,0.95041203,-1.7656742,-1.7400004,0.7335523,-1.3948087,1.2101926,177.7228281,34.58551172,17.8392207,34.13682031,-1,1,1,1,11,11,11,13,0.07772255,0.045204163,-0.023786545,25.705774,1.3715017,0.7749921,1.4170351,17.411884,0,0,0,0.089944005,-0.005324877,0.07098807,-0.10692252,0.000420019,22.17694243,84.39155233,47.97918489,196.0845198
683,42.43988672,37.64157031,8.226636719,7.749512695,0.911594,2.0344305,-2.11261,-1.7906536,1.389646,-1.9282746,-2.2160668,-1.9875723,61.32930859,146.4003438,34.51370313,23.86934961,1,-1,1,-1,13,13,11,11,-0.002403259,-0.09484482,0.000463486,0.3091507,3.328198,2.4430335,1.3686844,0.14851741,0.06244768,0,0.14943056,0,0.03686456,0.00925933,0.1273524,0.009672698,3.159099217,92.60293537,3.159099217,231.8802204
684,102.0003828,62.65269531,52.82762109,12.55806543,0.9619795,0.29784453,-0.013806826,1.1801956,0.074057736,-0.09231967,-0.49347594,0.79718786,152.9499375,65.45238672,52.83265625,22.36760352,1,-1,-1,1,11,13,11,13,0.07275009,-0.035152435,-0.021331787,0.048690796,0.3045093,1.1149182,0.34199557,2.214499,0,0,0,0,0.03272871,-0.013711236,0.01699391,0.09784589,35.15614078,85.09047331,35.15614078,123.0952681
685,229.0238906,20.24608203,14.55479199,9.549154297,-1.56483,-1.1433609,-1.5773298,-0.3917081,2.6020555,0.28620362,1.2068195,-2.7531767,571.5274375,34.98580078,36.7401875,10.2911582,1,-1,-1,1,11,13,11,11,-0.021535158,-0.003006697,0.27394032,-0.011383295,2.909931,1.2635882,0.61457056,0.9592939,0,0,0.37047467,0.23346342,0.024040312,-0.0064376,0.09416865,-0.002893617,26.2162645,74.18151028,29.76236976,169.9574639
686,57.27478125,29.46948242,18.59742578,13.8426543,-1.1201549,-0.19808769,-1.3980916,-0.03485245,-2.3120394,0.84107256,3.1268563,-2.035084,97.125375,30.04954883,39.93380078,13.85146582,-1,1,-1,1,11,11,13,13,-0.07941866,0.16674852,-0.12117338,0.040385723,0.60012907,1.3957626,1.0908034,0.10896411,0,0,0,0,0.007566605,0.06316939,-0.046034634,0.034895595,29.1282555,91.05403391,29.1282555,123.8728439
687,39.40614063,36.82048828,35.4355,27.97446484,-1.0488328,-1.9858857,-0.3642653,0.58376884,-0.12824535,0.85189414,-2.9394612,-2.7569325,63.14180859,136.6547969,37.81271094,32.87820313,1,-1,1,-1,13,13,13,13,-0.017066956,-0.17873383,-0.018054962,0.094696045,0.5520476,1.0916888,1.6278858,1.2357749,0,0,0,0,-0.01932831,-0.014857918,-0.013857946,0.029725045,31.5068227,94.54805609,88.19013675,204.5775344
688,53.84656641,12.6980625,8.420716797,7.294881348,1.5393974,0.920431,1.6333873,2.0431433,-3.0665786,-0.18441217,-0.46199712,2.8808699,131.28575,18.46755078,22.38419922,28.61213477,1,1,-1,-1,11,11,11,11,-0.01214695,0.12870085,0.010248899,-0.14590704,1.4431679,0.8870484,0.23569055,0.9058215,0,0,0,0,0.000110574,0.13000385,0.08554259,0.14142387,8.054779076,41.11045991,22.35029186,74.92328898
689,138.0865469,59.32005469,34.62959766,22.44878125,0.66007644,1.1679138,0.5726026,-0.5833423,0.37947074,2.6563616,-1.0873978,-2.5646389,169.2769844,104.5899453,40.46348438,26.37785742,-1,1,1,1,11,11,11,11,0.10850906,-0.007149696,0.054878235,0.025923729,2.1156163,6.770829,0.47862417,0.76982117,0,0.028960163,0,0,-0.012073625,-0.010166944,-0.011305975,-0.007776255,92.78050317,170.7953619,50.68767036,270.039732
690,52.19343359,18.59326758,12.62889453,10.71899902,-0.35739848,-0.5371403,-0.82244486,-0.7513427,-2.8883133,-0.1343873,-0.5046876,0.04542626,55.56249609,21.3409043,17.14633789,13.88995801,1,-1,-1,1,11,13,11,13,-0.06539917,0.08769989,0.047584534,-0.013954163,2.0564418,2.5996058,1.0939597,0.44539925,0,0.73518753,0,1.7315235,0.012794871,0.03331383,0.022899099,0.057786446,3.956369277,49.2018271,3.956369277,92.73177629
691,60.63247656,55.26351953,42.47272266,32.49186133,0.19103803,-0.08032773,-1.112283,0.71326303,-0.4225286,1.7644109,-2.0208805,2.4331806,61.74225391,55.44191016,71.5686875,41.11327734,-1,1,-1,1,11,11,11,11,-0.009407043,-0.01215744,0.032678604,0.06798744,0.9513616,2.659739,0.38974014,1.5336705,0,0,0,0,0.0210304,0.018070208,0.021637896,-0.01786641,90.93912794,105.7297723,90.93912794,228.145868
692,138.5666563,57.4005,19.18259961,10.95140234,-0.28223634,1.5013096,-0.73618704,1.4195871,-1.0024433,2.4635532,0.6441662,-0.5458606,144.1223125,135.1897031,24.61986523,23.96861719,-1,1,1,-1,11,13,11,13,0.01574707,0.020542145,-0.25994873,0.07039642,0.560909,2.844824,6.3967853,16.757227,0,0,0.4376671,0.36664465,-0.007368583,0.009977107,0.2555089,-0.098972924,50.07773937,79.22123623,50.07773937,301.7676108
693,67.25178906,52.56684375,37.60304688,37.32990625,-0.78928196,-0.3339613,-0.4594026,-0.8978594,-0.6041242,0.39440027,-2.8047194,1.7060982,89.30989063,55.52568359,41.64153906,53.41507422,1,-1,1,-1,11,13,13,11,-0.042510986,0.08897781,0.06605148,0.06365585,2.573418,0.74372226,2.2700188,1.5785244,0,0,0,0,-0.014963599,0.04036476,-0.023656275,-0.00856416,89.05809241,91.83739078,89.05809241,189.3952072
694,81.81135156,29.59903125,19.11431836,9.732582031,-0.68190557,-0.5740497,-0.39880496,0.030285532,-1.7555385,2.1383963,-2.7389977,-0.294755,101.5808672,34.61136719,20.65486328,9.737619141,1,-1,1,1,11,11,13,13,0.08267212,-0.004867554,0.04547882,-0.06732178,1.1504796,1.4069235,3.7094252,2.2594376,0.04294966,0,0.2983343,0.28699774,0.02734967,-0.017033765,0.114575945,0.101780936,91.69052144,91.69052144,26.30777788,120.5990745
695,58.68103125,38.25333984,37.81248828,34.67669531,1.3384305,1.0412357,-0.17394282,0.8971712,-0.89658785,3.0166743,0.60576975,2.104571,119.5717813,60.93247266,38.38596094,49.59431641,-1,-1,1,1,13,11,11,13,0.00686264,-0.010860443,0.031578064,-0.09504318,2.7424662,0.041096415,1.2422206,1.1792054,0,0,0,0,0.004901633,-0.015388554,0.056869723,0.026585035,86.36747184,92.20696002,86.36747184,198.1577176
